date,time,task_id,model,temperature,execution_number,passed,prompt_tokens,completion_tokens,total_tokens
2026-08-24,15:18:32,HumanEval/19,gpt-oss:20b,2.0,7,0,166,256,422
2026-08-24,15:18:33,HumanEval/19,gpt-oss:20b,2.0,8,0,166,256,422
2026-08-24,15:18:35,HumanEval/19,gpt-oss:20b,2.0,9,0,166,256,422
2026-08-24,15:18:36,HumanEval/19,gpt-oss:20b,2.0,10,0,166,256,422
2026-08-24,15:18:38,HumanEval/19,gpt-oss:20b,2.0,11,0,166,256,422
2026-08-24,15:18:39,HumanEval/19,gpt-oss:20b,2.0,12,0,166,256,422
2026-08-24,15:18:41,HumanEval/19,gpt-oss:20b,2.0,13,0,166,256,422
2026-08-24,15:18:42,HumanEval/19,gpt-oss:20b,2.0,14,0,166,256,422
2026-08-24,15:18:44,HumanEval/19,gpt-oss:20b,2.0,15,0,166,256,422
2026-08-24,15:18:45,HumanEval/19,gpt-oss:20b,2.0,16,0,166,256,422
2026-08-24,15:18:47,HumanEval/19,gpt-oss:20b,2.0,17,0,166,256,422
2026-08-24,15:18:48,HumanEval/19,gpt-oss:20b,2.0,18,0,166,256,422
2026-08-24,15:18:50,HumanEval/19,gpt-oss:20b,2.0,19,0,166,256,422
2026-08-24,15:18:51,HumanEval/19,gpt-oss:20b,2.0,20,0,166,256,422
2026-08-24,15:18:53,HumanEval/19,gpt-oss:20b,2.0,21,0,166,256,422
2026-08-24,15:18:54,HumanEval/19,gpt-oss:20b,2.0,22,0,166,256,422
2026-08-24,15:18:56,HumanEval/19,gpt-oss:20b,2.0,23,0,166,256,422
2026-08-24,15:18:57,HumanEval/19,gpt-oss:20b,2.0,24,0,166,256,422
2026-08-24,15:18:59,HumanEval/19,gpt-oss:20b,2.0,25,0,166,256,422
2026-08-24,15:19:00,HumanEval/19,gpt-oss:20b,2.0,26,0,166,256,422
2026-08-24,15:19:02,HumanEval/19,gpt-oss:20b,2.0,27,0,166,256,422
2026-08-24,15:19:03,HumanEval/19,gpt-oss:20b,2.0,28,0,166,256,422
2026-08-24,15:19:05,HumanEval/19,gpt-oss:20b,2.0,29,0,166,256,422
2026-08-24,15:19:06,HumanEval/19,gpt-oss:20b,2.0,30,0,166,256,422
2026-08-24,15:19:08,HumanEval/19,gpt-oss:20b,2.0,31,0,166,256,422
2026-08-24,15:19:09,HumanEval/19,gpt-oss:20b,2.0,32,0,166,256,422
2026-08-24,15:19:11,HumanEval/19,gpt-oss:20b,2.0,33,0,166,256,422
2026-08-24,15:19:12,HumanEval/19,gpt-oss:20b,2.0,34,0,166,256,422
2026-08-24,15:19:14,HumanEval/19,gpt-oss:20b,2.0,35,0,166,256,422
2026-08-24,15:19:15,HumanEval/19,gpt-oss:20b,2.0,36,0,166,256,422
2026-08-24,15:19:17,HumanEval/19,gpt-oss:20b,2.0,37,0,166,256,422
2026-08-24,15:19:18,HumanEval/19,gpt-oss:20b,2.0,38,0,166,256,422
2026-08-24,15:19:20,HumanEval/19,gpt-oss:20b,2.0,39,0,166,256,422
2026-08-24,15:19:21,HumanEval/19,gpt-oss:20b,2.0,40,0,166,256,422
2026-08-24,15:19:23,HumanEval/19,gpt-oss:20b,2.0,41,0,166,256,422
2026-08-24,15:19:24,HumanEval/19,gpt-oss:20b,2.0,42,0,166,256,422
2026-08-24,15:19:26,HumanEval/19,gpt-oss:20b,2.0,43,0,166,256,422
2026-08-24,15:19:27,HumanEval/19,gpt-oss:20b,2.0,44,0,166,256,422
2026-08-24,15:19:29,HumanEval/19,gpt-oss:20b,2.0,45,0,166,256,422
2026-08-24,15:19:30,HumanEval/19,gpt-oss:20b,2.0,46,0,166,256,422
2026-08-24,15:19:32,HumanEval/19,gpt-oss:20b,2.0,47,0,166,256,422
2026-08-24,15:19:33,HumanEval/19,gpt-oss:20b,2.0,48,0,166,256,422
2026-08-24,15:19:35,HumanEval/19,gpt-oss:20b,2.0,49,0,166,256,422
2026-08-24,15:19:36,HumanEval/19,gpt-oss:20b,2.0,50,0,166,256,422
2026-08-24,15:19:38,HumanEval/19,gpt-oss:20b,2.0,51,0,166,256,422
2026-08-24,15:19:39,HumanEval/19,gpt-oss:20b,2.0,52,0,166,256,422
2026-08-24,15:19:41,HumanEval/19,gpt-oss:20b,2.0,53,0,166,256,422
2026-08-24,15:19:42,HumanEval/19,gpt-oss:20b,2.0,54,0,166,256,422
2026-08-24,15:19:44,HumanEval/19,gpt-oss:20b,2.0,55,0,166,256,422
2026-08-24,15:19:45,HumanEval/19,gpt-oss:20b,2.0,56,0,166,256,422
2026-08-24,15:19:47,HumanEval/19,gpt-oss:20b,2.0,57,0,166,256,422
2026-08-24,15:19:48,HumanEval/19,gpt-oss:20b,2.0,58,0,166,256,422
2026-08-24,15:19:50,HumanEval/19,gpt-oss:20b,2.0,59,0,166,256,422
2026-08-24,15:19:51,HumanEval/19,gpt-oss:20b,2.0,60,0,166,256,422
2026-08-24,15:19:52,HumanEval/19,gpt-oss:20b,2.0,61,0,166,256,422
2026-08-24,15:19:54,HumanEval/19,gpt-oss:20b,2.0,62,0,166,256,422
2026-08-24,15:19:55,HumanEval/19,gpt-oss:20b,2.0,63,0,166,256,422
2026-08-24,15:19:57,HumanEval/19,gpt-oss:20b,2.0,64,0,166,256,422
2026-08-24,15:19:58,HumanEval/19,gpt-oss:20b,2.0,65,0,166,256,422
2026-08-24,15:20:00,HumanEval/19,gpt-oss:20b,2.0,66,0,166,256,422
2026-08-24,15:20:01,HumanEval/19,gpt-oss:20b,2.0,67,0,166,256,422
2026-08-24,15:20:03,HumanEval/19,gpt-oss:20b,2.0,68,0,166,256,422
2026-08-24,15:20:04,HumanEval/19,gpt-oss:20b,2.0,69,0,166,256,422
2026-08-24,15:20:06,HumanEval/19,gpt-oss:20b,2.0,70,0,166,256,422
2026-08-24,15:20:07,HumanEval/19,gpt-oss:20b,2.0,71,0,166,256,422
2026-08-24,15:20:09,HumanEval/19,gpt-oss:20b,2.0,72,0,166,256,422
2026-08-24,15:20:10,HumanEval/19,gpt-oss:20b,2.0,73,0,166,256,422
2026-08-24,15:20:12,HumanEval/19,gpt-oss:20b,2.0,74,0,166,256,422
2026-08-24,15:20:13,HumanEval/19,gpt-oss:20b,2.0,75,0,166,256,422
2026-08-24,15:20:15,HumanEval/19,gpt-oss:20b,2.0,76,0,166,256,422
2026-08-24,15:20:16,HumanEval/19,gpt-oss:20b,2.0,77,0,166,256,422
2026-08-24,15:20:18,HumanEval/19,gpt-oss:20b,2.0,78,0,166,256,422
2026-08-24,15:20:19,HumanEval/19,gpt-oss:20b,2.0,79,0,166,256,422
2026-08-24,15:20:21,HumanEval/19,gpt-oss:20b,2.0,80,0,166,256,422
2026-08-24,15:20:22,HumanEval/19,gpt-oss:20b,2.0,81,0,166,256,422
2026-08-24,15:20:24,HumanEval/19,gpt-oss:20b,2.0,82,0,166,256,422
2026-08-24,15:20:25,HumanEval/19,gpt-oss:20b,2.0,83,0,166,256,422
2026-08-24,15:20:27,HumanEval/19,gpt-oss:20b,2.0,84,0,166,256,422
2026-08-24,15:20:28,HumanEval/19,gpt-oss:20b,2.0,85,0,166,256,422
2026-08-24,15:20:30,HumanEval/19,gpt-oss:20b,2.0,86,0,166,256,422
2026-08-24,15:20:31,HumanEval/19,gpt-oss:20b,2.0,87,0,166,256,422
2026-08-24,15:20:33,HumanEval/19,gpt-oss:20b,2.0,88,0,166,256,422
2026-08-24,15:20:34,HumanEval/19,gpt-oss:20b,2.0,89,0,166,256,422
2026-08-24,15:20:36,HumanEval/19,gpt-oss:20b,2.0,90,0,166,256,422
2026-08-24,15:20:37,HumanEval/19,gpt-oss:20b,2.0,91,0,166,256,422
2026-08-24,15:20:39,HumanEval/19,gpt-oss:20b,2.0,92,0,166,256,422
2026-08-24,15:20:40,HumanEval/19,gpt-oss:20b,2.0,93,0,166,256,422
2026-08-24,15:20:42,HumanEval/19,gpt-oss:20b,2.0,94,0,166,256,422
2026-08-24,15:20:43,HumanEval/19,gpt-oss:20b,2.0,95,0,166,256,422
2026-08-24,15:20:45,HumanEval/19,gpt-oss:20b,2.0,96,0,166,256,422
2026-08-24,15:20:46,HumanEval/19,gpt-oss:20b,2.0,97,0,166,256,422
2026-08-24,15:20:47,HumanEval/19,gpt-oss:20b,2.0,98,0,166,256,422
2026-08-24,15:20:49,HumanEval/19,gpt-oss:20b,2.0,99,0,166,256,422
2026-08-24,15:20:50,HumanEval/19,gpt-oss:20b,2.0,100,0,166,256,422
2026-08-24,15:20:52,HumanEval/20,gpt-oss:20b,2.0,1,0,229,256,485
2026-08-24,15:20:53,HumanEval/20,gpt-oss:20b,2.0,2,0,229,256,485
2026-08-24,15:20:55,HumanEval/20,gpt-oss:20b,2.0,3,0,229,256,485
2026-08-24,15:20:56,HumanEval/20,gpt-oss:20b,2.0,4,0,229,256,485
2026-08-24,15:20:58,HumanEval/20,gpt-oss:20b,2.0,5,0,229,256,485
2026-08-24,15:20:59,HumanEval/20,gpt-oss:20b,2.0,6,0,229,256,485
2026-08-24,15:21:01,HumanEval/20,gpt-oss:20b,2.0,7,0,229,256,485
2026-08-24,15:21:02,HumanEval/20,gpt-oss:20b,2.0,8,0,229,256,485
2026-08-24,15:21:04,HumanEval/20,gpt-oss:20b,2.0,9,0,229,256,485
2026-08-24,15:21:05,HumanEval/20,gpt-oss:20b,2.0,10,0,229,256,485
2026-08-24,15:21:07,HumanEval/20,gpt-oss:20b,2.0,11,0,229,256,485
2026-08-24,15:21:08,HumanEval/20,gpt-oss:20b,2.0,12,0,229,256,485
2026-08-24,15:21:10,HumanEval/20,gpt-oss:20b,2.0,13,0,229,256,485
2026-08-24,15:21:11,HumanEval/20,gpt-oss:20b,2.0,14,0,229,130,359
2026-08-24,15:21:12,HumanEval/20,gpt-oss:20b,2.0,15,0,229,256,485
2026-08-24,15:21:14,HumanEval/20,gpt-oss:20b,2.0,16,0,229,256,485
2026-08-24,15:21:15,HumanEval/20,gpt-oss:20b,2.0,17,0,229,256,485
2026-08-24,15:21:16,HumanEval/20,gpt-oss:20b,2.0,18,0,229,256,485
2026-08-24,15:21:18,HumanEval/20,gpt-oss:20b,2.0,19,0,229,256,485
2026-08-24,15:21:19,HumanEval/20,gpt-oss:20b,2.0,20,0,229,256,485
2026-08-24,15:21:21,HumanEval/20,gpt-oss:20b,2.0,21,0,229,256,485
2026-08-24,15:21:22,HumanEval/20,gpt-oss:20b,2.0,22,0,229,256,485
2026-08-24,15:21:24,HumanEval/20,gpt-oss:20b,2.0,23,0,229,256,485
2026-08-24,15:21:25,HumanEval/20,gpt-oss:20b,2.0,24,0,229,256,485
2026-08-24,15:21:27,HumanEval/20,gpt-oss:20b,2.0,25,0,229,256,485
2026-08-24,15:21:28,HumanEval/20,gpt-oss:20b,2.0,26,0,229,256,485
2026-08-24,15:21:30,HumanEval/20,gpt-oss:20b,2.0,27,0,229,256,485
2026-08-24,15:21:31,HumanEval/20,gpt-oss:20b,2.0,28,0,229,256,485
2026-08-24,15:21:33,HumanEval/20,gpt-oss:20b,2.0,29,0,229,256,485
2026-08-24,15:21:34,HumanEval/20,gpt-oss:20b,2.0,30,0,229,256,485
2026-08-24,15:21:35,HumanEval/20,gpt-oss:20b,2.0,31,0,229,256,485
2026-08-24,15:21:37,HumanEval/20,gpt-oss:20b,2.0,32,0,229,256,485
2026-08-24,15:21:38,HumanEval/20,gpt-oss:20b,2.0,33,0,229,256,485
2026-08-24,15:21:40,HumanEval/20,gpt-oss:20b,2.0,34,0,229,256,485
2026-08-24,15:21:41,HumanEval/20,gpt-oss:20b,2.0,35,0,229,256,485
2026-08-24,15:21:43,HumanEval/20,gpt-oss:20b,2.0,36,0,229,256,485
2026-08-24,15:21:44,HumanEval/20,gpt-oss:20b,2.0,37,0,229,256,485
2026-08-24,15:21:46,HumanEval/20,gpt-oss:20b,2.0,38,0,229,256,485
2026-08-24,15:21:47,HumanEval/20,gpt-oss:20b,2.0,39,0,229,256,485
2026-08-24,15:21:49,HumanEval/20,gpt-oss:20b,2.0,40,0,229,256,485
2026-08-24,15:21:50,HumanEval/20,gpt-oss:20b,2.0,41,0,229,256,485
2026-08-24,15:21:52,HumanEval/20,gpt-oss:20b,2.0,42,0,229,256,485
2026-08-24,15:21:53,HumanEval/20,gpt-oss:20b,2.0,43,0,229,256,485
2026-08-24,15:21:54,HumanEval/20,gpt-oss:20b,2.0,44,0,229,256,485
2026-08-24,15:21:56,HumanEval/20,gpt-oss:20b,2.0,45,0,229,256,485
2026-08-24,15:21:57,HumanEval/20,gpt-oss:20b,2.0,46,0,229,256,485
2026-08-24,15:21:59,HumanEval/20,gpt-oss:20b,2.0,47,0,229,256,485
2026-08-24,15:22:00,HumanEval/20,gpt-oss:20b,2.0,48,0,229,256,485
2026-08-24,15:22:02,HumanEval/20,gpt-oss:20b,2.0,49,0,229,256,485
2026-08-24,15:22:03,HumanEval/20,gpt-oss:20b,2.0,50,0,229,256,485
2026-08-24,15:22:05,HumanEval/20,gpt-oss:20b,2.0,51,0,229,256,485
2026-08-24,15:22:06,HumanEval/20,gpt-oss:20b,2.0,52,0,229,256,485
2026-08-24,15:22:08,HumanEval/20,gpt-oss:20b,2.0,53,0,229,256,485
2026-08-24,15:22:09,HumanEval/20,gpt-oss:20b,2.0,54,0,229,256,485
2026-08-24,15:22:11,HumanEval/20,gpt-oss:20b,2.0,55,0,229,256,485
2026-08-24,15:22:12,HumanEval/20,gpt-oss:20b,2.0,56,0,229,256,485
2026-08-24,15:22:14,HumanEval/20,gpt-oss:20b,2.0,57,0,229,256,485
2026-08-24,15:22:15,HumanEval/20,gpt-oss:20b,2.0,58,0,229,256,485
2026-08-24,15:22:17,HumanEval/20,gpt-oss:20b,2.0,59,0,229,256,485
2026-08-24,15:22:18,HumanEval/20,gpt-oss:20b,2.0,60,0,229,256,485
2026-08-24,15:22:19,HumanEval/20,gpt-oss:20b,2.0,61,0,229,256,485
2026-08-24,15:22:21,HumanEval/20,gpt-oss:20b,2.0,62,0,229,256,485
2026-08-24,15:22:22,HumanEval/20,gpt-oss:20b,2.0,63,0,229,256,485
2026-08-24,15:22:24,HumanEval/20,gpt-oss:20b,2.0,64,0,229,256,485
2026-08-24,15:22:25,HumanEval/20,gpt-oss:20b,2.0,65,0,229,256,485
2026-08-24,15:22:27,HumanEval/20,gpt-oss:20b,2.0,66,0,229,256,485
2026-08-24,15:22:28,HumanEval/20,gpt-oss:20b,2.0,67,0,229,256,485
2026-08-24,15:22:30,HumanEval/20,gpt-oss:20b,2.0,68,0,229,256,485
2026-08-24,15:22:31,HumanEval/20,gpt-oss:20b,2.0,69,0,229,256,485
2026-08-24,15:22:33,HumanEval/20,gpt-oss:20b,2.0,70,0,229,256,485
2026-08-24,15:22:34,HumanEval/20,gpt-oss:20b,2.0,71,0,229,256,485
2026-08-24,15:22:36,HumanEval/20,gpt-oss:20b,2.0,72,0,229,256,485
2026-08-24,15:22:37,HumanEval/20,gpt-oss:20b,2.0,73,0,229,256,485
2026-08-24,15:22:39,HumanEval/20,gpt-oss:20b,2.0,74,0,229,256,485
2026-08-24,15:22:40,HumanEval/20,gpt-oss:20b,2.0,75,0,229,256,485
2026-08-24,15:22:41,HumanEval/20,gpt-oss:20b,2.0,76,0,229,256,485
2026-08-24,15:22:43,HumanEval/20,gpt-oss:20b,2.0,77,0,229,256,485
2026-08-24,15:22:44,HumanEval/20,gpt-oss:20b,2.0,78,0,229,256,485
2026-08-24,15:22:46,HumanEval/20,gpt-oss:20b,2.0,79,0,229,256,485
2026-08-24,15:22:47,HumanEval/20,gpt-oss:20b,2.0,80,0,229,256,485
2026-08-24,15:22:49,HumanEval/20,gpt-oss:20b,2.0,81,0,229,256,485
2026-08-24,15:22:50,HumanEval/20,gpt-oss:20b,2.0,82,0,229,256,485
2026-08-24,15:22:52,HumanEval/20,gpt-oss:20b,2.0,83,0,229,256,485
2026-08-24,15:22:53,HumanEval/20,gpt-oss:20b,2.0,84,0,229,256,485
2026-08-24,15:22:55,HumanEval/20,gpt-oss:20b,2.0,85,0,229,256,485
2026-08-24,15:22:56,HumanEval/20,gpt-oss:20b,2.0,86,0,229,256,485
2026-08-24,15:22:58,HumanEval/20,gpt-oss:20b,2.0,87,0,229,256,485
2026-08-24,15:22:59,HumanEval/20,gpt-oss:20b,2.0,88,0,229,256,485
2026-08-24,15:23:00,HumanEval/20,gpt-oss:20b,2.0,89,0,229,256,485
2026-08-24,15:23:02,HumanEval/20,gpt-oss:20b,2.0,90,0,229,256,485
2026-08-24,15:23:03,HumanEval/20,gpt-oss:20b,2.0,91,0,229,256,485
2026-08-24,15:23:05,HumanEval/20,gpt-oss:20b,2.0,92,0,229,256,485
2026-08-24,15:23:06,HumanEval/20,gpt-oss:20b,2.0,93,0,229,256,485
2026-08-24,15:23:08,HumanEval/20,gpt-oss:20b,2.0,94,0,229,256,485
2026-08-24,15:23:09,HumanEval/20,gpt-oss:20b,2.0,95,0,229,256,485
2026-08-24,15:23:11,HumanEval/20,gpt-oss:20b,2.0,96,0,229,256,485
2026-08-24,15:23:12,HumanEval/20,gpt-oss:20b,2.0,97,0,229,256,485
2026-08-24,15:23:14,HumanEval/20,gpt-oss:20b,2.0,98,0,229,256,485
2026-08-24,15:23:15,HumanEval/20,gpt-oss:20b,2.0,99,0,229,256,485
2026-08-24,15:23:17,HumanEval/20,gpt-oss:20b,2.0,100,0,229,256,485
2026-08-24,15:23:18,HumanEval/21,gpt-oss:20b,2.0,1,0,186,256,442
2026-08-24,15:23:20,HumanEval/21,gpt-oss:20b,2.0,2,0,186,256,442
2026-08-24,15:23:21,HumanEval/21,gpt-oss:20b,2.0,3,0,186,256,442
2026-08-24,15:23:23,HumanEval/21,gpt-oss:20b,2.0,4,0,186,256,442
2026-08-24,15:23:24,HumanEval/21,gpt-oss:20b,2.0,5,0,186,256,442
2026-08-24,15:23:25,HumanEval/21,gpt-oss:20b,2.0,6,0,186,256,442
2026-08-24,15:23:27,HumanEval/21,gpt-oss:20b,2.0,7,0,186,256,442
2026-08-24,15:23:28,HumanEval/21,gpt-oss:20b,2.0,8,0,186,256,442
2026-08-24,15:23:30,HumanEval/21,gpt-oss:20b,2.0,9,0,186,256,442
2026-08-24,15:23:31,HumanEval/21,gpt-oss:20b,2.0,10,0,186,256,442
2026-08-24,15:23:33,HumanEval/21,gpt-oss:20b,2.0,11,0,186,256,442
2026-08-24,15:23:34,HumanEval/21,gpt-oss:20b,2.0,12,0,186,256,442
2026-08-24,15:23:36,HumanEval/21,gpt-oss:20b,2.0,13,0,186,256,442
2026-08-24,15:23:37,HumanEval/21,gpt-oss:20b,2.0,14,0,186,256,442
2026-08-24,15:23:39,HumanEval/21,gpt-oss:20b,2.0,15,0,186,256,442
2026-08-24,15:23:40,HumanEval/21,gpt-oss:20b,2.0,16,0,186,256,442
2026-08-24,15:23:42,HumanEval/21,gpt-oss:20b,2.0,17,0,186,256,442
2026-08-24,15:23:43,HumanEval/21,gpt-oss:20b,2.0,18,0,186,256,442
2026-08-24,15:23:45,HumanEval/21,gpt-oss:20b,2.0,19,0,186,256,442
2026-08-24,15:23:46,HumanEval/21,gpt-oss:20b,2.0,20,0,186,256,442
2026-08-24,15:23:48,HumanEval/21,gpt-oss:20b,2.0,21,0,186,256,442
2026-08-24,15:23:49,HumanEval/21,gpt-oss:20b,2.0,22,0,186,256,442
2026-08-24,15:23:51,HumanEval/21,gpt-oss:20b,2.0,23,0,186,256,442
2026-08-24,15:23:52,HumanEval/21,gpt-oss:20b,2.0,24,0,186,256,442
2026-08-24,15:23:53,HumanEval/21,gpt-oss:20b,2.0,25,0,186,256,442
2026-08-24,15:23:55,HumanEval/21,gpt-oss:20b,2.0,26,0,186,256,442
2026-08-24,15:23:56,HumanEval/21,gpt-oss:20b,2.0,27,0,186,256,442
2026-08-24,15:23:58,HumanEval/21,gpt-oss:20b,2.0,28,0,186,256,442
2026-08-24,15:23:59,HumanEval/21,gpt-oss:20b,2.0,29,0,186,256,442
2026-08-24,15:24:01,HumanEval/21,gpt-oss:20b,2.0,30,0,186,256,442
2026-08-24,15:24:02,HumanEval/21,gpt-oss:20b,2.0,31,0,186,256,442
2026-08-24,15:24:04,HumanEval/21,gpt-oss:20b,2.0,32,0,186,256,442
2026-08-24,15:24:05,HumanEval/21,gpt-oss:20b,2.0,33,0,186,256,442
2026-08-24,15:24:07,HumanEval/21,gpt-oss:20b,2.0,34,0,186,256,442
2026-08-24,15:24:08,HumanEval/21,gpt-oss:20b,2.0,35,0,186,256,442
2026-08-24,15:24:10,HumanEval/21,gpt-oss:20b,2.0,36,0,186,256,442
2026-08-24,15:24:11,HumanEval/21,gpt-oss:20b,2.0,37,0,186,256,442
2026-08-24,15:24:13,HumanEval/21,gpt-oss:20b,2.0,38,0,186,256,442
2026-08-24,15:24:14,HumanEval/21,gpt-oss:20b,2.0,39,0,186,256,442
2026-08-24,15:24:16,HumanEval/21,gpt-oss:20b,2.0,40,0,186,256,442
2026-08-24,15:24:17,HumanEval/21,gpt-oss:20b,2.0,41,0,186,256,442
2026-08-24,15:24:18,HumanEval/21,gpt-oss:20b,2.0,42,0,186,256,442
2026-08-24,15:24:20,HumanEval/21,gpt-oss:20b,2.0,43,0,186,256,442
2026-08-24,15:24:21,HumanEval/21,gpt-oss:20b,2.0,44,0,186,256,442
2026-08-24,15:24:23,HumanEval/21,gpt-oss:20b,2.0,45,0,186,256,442
2026-08-24,15:24:24,HumanEval/21,gpt-oss:20b,2.0,46,0,186,256,442
2026-08-24,15:24:26,HumanEval/21,gpt-oss:20b,2.0,47,0,186,256,442
2026-08-24,15:24:27,HumanEval/21,gpt-oss:20b,2.0,48,0,186,256,442
2026-08-24,15:24:29,HumanEval/21,gpt-oss:20b,2.0,49,0,186,256,442
2026-08-24,15:24:30,HumanEval/21,gpt-oss:20b,2.0,50,0,186,256,442
2026-08-24,15:24:32,HumanEval/21,gpt-oss:20b,2.0,51,0,186,256,442
2026-08-24,15:24:33,HumanEval/21,gpt-oss:20b,2.0,52,0,186,256,442
2026-08-24,15:24:34,HumanEval/21,gpt-oss:20b,2.0,53,0,186,256,442
2026-08-24,15:24:36,HumanEval/21,gpt-oss:20b,2.0,54,0,186,256,442
2026-08-24,15:24:37,HumanEval/21,gpt-oss:20b,2.0,55,0,186,256,442
2026-08-24,15:24:39,HumanEval/21,gpt-oss:20b,2.0,56,0,186,256,442
2026-08-24,15:24:40,HumanEval/21,gpt-oss:20b,2.0,57,0,186,256,442
2026-08-24,15:24:42,HumanEval/21,gpt-oss:20b,2.0,58,0,186,256,442
2026-08-24,15:24:43,HumanEval/21,gpt-oss:20b,2.0,59,0,186,256,442
2026-08-24,15:24:45,HumanEval/21,gpt-oss:20b,2.0,60,0,186,256,442
2026-08-24,15:24:46,HumanEval/21,gpt-oss:20b,2.0,61,0,186,256,442
2026-08-24,15:24:48,HumanEval/21,gpt-oss:20b,2.0,62,0,186,256,442
2026-08-24,15:24:49,HumanEval/21,gpt-oss:20b,2.0,63,0,186,256,442
2026-08-24,15:24:51,HumanEval/21,gpt-oss:20b,2.0,64,0,186,256,442
2026-08-24,15:24:52,HumanEval/21,gpt-oss:20b,2.0,65,0,186,256,442
2026-08-24,15:24:54,HumanEval/21,gpt-oss:20b,2.0,66,0,186,256,442
2026-08-24,15:24:55,HumanEval/21,gpt-oss:20b,2.0,67,0,186,256,442
2026-08-24,15:24:57,HumanEval/21,gpt-oss:20b,2.0,68,0,186,256,442
2026-08-24,15:24:58,HumanEval/21,gpt-oss:20b,2.0,69,0,186,256,442
2026-08-24,15:25:00,HumanEval/21,gpt-oss:20b,2.0,70,0,186,256,442
2026-08-24,15:25:01,HumanEval/21,gpt-oss:20b,2.0,71,0,186,256,442
2026-08-24,15:25:02,HumanEval/21,gpt-oss:20b,2.0,72,0,186,256,442
2026-08-24,15:25:04,HumanEval/21,gpt-oss:20b,2.0,73,0,186,256,442
2026-08-24,15:25:05,HumanEval/21,gpt-oss:20b,2.0,74,0,186,256,442
2026-08-24,15:25:07,HumanEval/21,gpt-oss:20b,2.0,75,0,186,256,442
2026-08-24,15:25:08,HumanEval/21,gpt-oss:20b,2.0,76,0,186,256,442
2026-08-24,15:25:10,HumanEval/21,gpt-oss:20b,2.0,77,0,186,256,442
2026-08-24,15:25:11,HumanEval/21,gpt-oss:20b,2.0,78,0,186,256,442
2026-08-24,15:25:13,HumanEval/21,gpt-oss:20b,2.0,79,0,186,256,442
2026-08-24,15:25:14,HumanEval/21,gpt-oss:20b,2.0,80,0,186,256,442
2026-08-24,15:25:16,HumanEval/21,gpt-oss:20b,2.0,81,0,186,256,442
2026-08-24,15:25:17,HumanEval/21,gpt-oss:20b,2.0,82,0,186,256,442
2026-08-24,15:25:19,HumanEval/21,gpt-oss:20b,2.0,83,0,186,256,442
2026-08-24,15:25:20,HumanEval/21,gpt-oss:20b,2.0,84,0,186,256,442
2026-08-24,15:25:22,HumanEval/21,gpt-oss:20b,2.0,85,0,186,256,442
2026-08-24,15:25:23,HumanEval/21,gpt-oss:20b,2.0,86,0,186,256,442
2026-08-24,15:25:25,HumanEval/21,gpt-oss:20b,2.0,87,0,186,256,442
2026-08-24,15:25:26,HumanEval/21,gpt-oss:20b,2.0,88,0,186,256,442
2026-08-24,15:25:28,HumanEval/21,gpt-oss:20b,2.0,89,0,186,256,442
2026-08-24,15:25:29,HumanEval/21,gpt-oss:20b,2.0,90,0,186,256,442
2026-08-24,15:25:31,HumanEval/21,gpt-oss:20b,2.0,91,0,186,256,442
2026-08-24,15:25:32,HumanEval/21,gpt-oss:20b,2.0,92,0,186,256,442
2026-08-24,15:25:34,HumanEval/21,gpt-oss:20b,2.0,93,0,186,256,442
2026-08-24,15:25:35,HumanEval/21,gpt-oss:20b,2.0,94,0,186,256,442
2026-08-24,15:25:37,HumanEval/21,gpt-oss:20b,2.0,95,0,186,256,442
2026-08-24,15:25:38,HumanEval/21,gpt-oss:20b,2.0,96,0,186,256,442
2026-08-24,15:25:40,HumanEval/21,gpt-oss:20b,2.0,97,0,186,256,442
2026-08-24,15:25:41,HumanEval/21,gpt-oss:20b,2.0,98,0,186,256,442
2026-08-24,15:25:43,HumanEval/21,gpt-oss:20b,2.0,99,0,186,256,442
2026-08-24,15:25:44,HumanEval/21,gpt-oss:20b,2.0,100,0,186,256,442
2026-08-24,15:25:46,HumanEval/22,gpt-oss:20b,2.0,1,0,155,256,411
2026-08-24,15:25:47,HumanEval/22,gpt-oss:20b,2.0,2,0,155,256,411
2026-08-24,15:25:48,HumanEval/22,gpt-oss:20b,2.0,3,0,155,256,411
2026-08-24,15:25:50,HumanEval/22,gpt-oss:20b,2.0,4,0,155,256,411
2026-08-24,15:25:51,HumanEval/22,gpt-oss:20b,2.0,5,0,155,256,411
2026-08-24,15:25:53,HumanEval/22,gpt-oss:20b,2.0,6,0,155,256,411
2026-08-24,15:25:54,HumanEval/22,gpt-oss:20b,2.0,7,0,155,256,411
2026-08-24,15:25:56,HumanEval/22,gpt-oss:20b,2.0,8,0,155,256,411
2026-08-24,15:25:57,HumanEval/22,gpt-oss:20b,2.0,9,0,155,256,411
2026-08-24,15:25:59,HumanEval/22,gpt-oss:20b,2.0,10,0,155,256,411
2026-08-24,15:26:00,HumanEval/22,gpt-oss:20b,2.0,11,0,155,256,411
2026-08-24,15:26:02,HumanEval/22,gpt-oss:20b,2.0,12,0,155,256,411
2026-08-24,15:26:03,HumanEval/22,gpt-oss:20b,2.0,13,1,155,256,411
2026-08-24,15:26:05,HumanEval/22,gpt-oss:20b,2.0,14,0,155,256,411
2026-08-24,15:26:06,HumanEval/22,gpt-oss:20b,2.0,15,0,155,256,411
2026-08-24,15:26:08,HumanEval/22,gpt-oss:20b,2.0,16,0,155,256,411
